,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,3N,4,3,4D,4,5,4,4,36
1,Black,499,131,334,152,428,431,539,388,392,3294
2,White,486,116,326,136,405,392,512,347,377,3097
3,Red,486,110,316,127,393,357,512,335,377,3013
4,Hdcp,9,15,3,7,1,13,11,5,17,­
