,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5.0,4.0,3.0,4.0,4.0,4.0,3N,4.0,5D,36
1,BACK,578.0,341.0,169.0,435.0,352.0,366.0,175,480.0,489,3385
2,REGULAR,561.0,327.0,155.0,424.0,334.0,349.0,164,465.0,483,3262
3,Hdcp,,,,,,,,,,­
