,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
,Yellow,M,69,68.2,90.5,120,34.4  /  126,33.8  /  114
,Red Male,M,66,64.7,85.5,112,32.5  /  114,32.2  /  110
,White Female,F,75,75.7,107.4,135,38.4  /  142,37.3  /  127
,Yellow Female,F,70,74.0,104.7,130,37.7  /  134,36.3  /  126
,Red,F,69,70.0,98.6,122,35.2  /  123,34.8  /  120
Celtic Manor - Roman Road,Black,M,69,72.5,97.0,132,37.9  /  139,34.6  /  125
,White,M,69,71.7,95.7,129,37.6  /  133,34.1  /  125
,Yellow,M,68,69.5,92.3,123,36.3  /  127,33.2  /  118
,Red Male,M,65,66.0,88.2,120,34.6  /  125,31.4  /  114
,Green male roman Road,M,64,63.5,83.4,107,31.9  /  111,31.6  /  103
,White Female,F,76,77.6,110.1,138,40.7  /  142,36.9  /  133
,Yellow Female,F,74,75.2,106.7,134,39.2  /  138,36.0  /  129
,Red Roman Road,F,71,71.5,100.9,125,37.6  /  131,33.9  /  119
,Green Female,F,68,67.5,94.9,117,33.7  /  114,33.8  /  119
Cottrell Park Golf - Mackintosh,Blue,M,72,71.4,96.2,134,36.1  /  129,35.3  /  138
,Composite Course (Blue/White),M,71,71.0,95.9,134,35.8  /  130,35.2  /  138
,White (Male),M,71,70.8,95.5,133,35.6  /  128,35.2  /  138
,Yellow (Male),M,72,69.9,94.3,132,35.3  /  127,34.6  /  136
Cottrell Park Golf Club,Button White,M,71,69.6,93.0,126,35.7  /  132,33.9  /  119
,Button Yellow,M,71,68.1,90.9,123,34.9  /  128,33.2  /  117
,Button Red (Male),M,68,65.9,87.8,118,33.6  /  123,32.3  /  113
,Mackintosh Red (Male),M,67,65.7,87.2,116,33.2  /  119,32.5  /  112
Cottrell Park Golf Club - Button,White Female,F,73,74.9,106.0,132,38.2  /  140,36.7  /  124
,Yellow (Female),F,71,73.7,103.8,128,37.6  /  136,36.1  /  120
,Red (Female),F,71,71.1,99.8,122,36.1  /  128,35.0  /  115
Cottrell Park Golf Club - Mackintosh,White Female,F,77,76.4,109.8,142,38.3  /  142,38.1  /  142
,Female (Yellow),F,73,75.0,107.2,137,37.9  /  137,37.1  /  137
,Red (Female),F,72,71.0,101.3,129,35.7  /  127,35.3  /  130
Creigiau Golf Club,White,M,71,69.8,94.0,130,34.8  /  131,35.0  /  129
,Yellow,M,69,68.4,92.1,128,34.2  /  129,34.2  /  126
,Red,F,72,71.7,100.5,122,35.6  /  120,36.1  /  124
Glamorganshire Golf Club,Blue Competition,M,70,70.2,94.5,131,36.3  /  140,33.9  /  122
,Blue,M,70,69.8,94.0,131,36.1  /  138,33.7  /  123
,Yellow,M,70,69.0,92.8,128,35.7  /  137,33.3  /  119
,Red Male,M,68,67.6,90.9,125,34.9  /  133,32.7  /  117
,Yellow Winter,M,68,66.4,89.2,123,34.6  /  131,31.8  /  114
,Blue Competition Female,F,74,76.0,108.0,136,39.5  /  147,36.5  /  125
,Blue Female,F,74,75.5,107.4,136,39.2  /  146,36.3  /  125
,Yellow Female,F,72,74.9,106.4,134,38.9  /  145,36.0  /  122
,Red,F,73,73.4,104.0,130,38.1  /  141,35.3  /  119
,Winter Red,F,69,71.7,102.1,129,37.5  /  141,34.2  /  117
Glynhir Golf Club,White,M,69,69.5,92.3,123,34.7  /  126,34.8  /  119
,Yellow,M,69,68.3,90.7,121,34.1  /  125,34.2  /  116
,Red,F,71,71.5,99.5,119,35.5  /  120,36.0  /  118
Greenmeadow Golf Club,White,M,70,70.1,94.1,129,34.7  /  126,35.4  /  132
,Yellow,M,68,67.5,89.7,119,33.4  /  119,34.1  /  119
,Winter Male,M,68,67.1,89.0,118,33.3  /  117,33.8  /  118
,Red Male,M,66,65.8,87.0,114,32.4  /  114,33.4  /  114
,Yellow Female,F,70,71.6,102.9,133,35.4  /  131,36.2  /  134
,Red,F,71,69.9,100.0,128,34.4  /  126,35.5  /  129
,Winter Female,F,70,69.9,100.1,128,34.5  /  127,35.4  /  129
Grove,White,M,70,69.6,91.7,119,34.6  /  125,35.0  /  113
,Yellow,M,70,68.7,90.5,118,34.2  /  123,34.5  /  112
,Orange Men's Winter,M,70,67.7,88.8,114,33.6  /  118,34.1  /  109
,Red,F,70,71.9,100.6,122,35.1  /  116,36.8  /  127
Holyhead Golf Club,White,M,71,70.3,92.4,119,34.0  /  117,36.3  /  121
,Yellow,M,68,68.7,89.6,113,33.4  /  113,35.3  /  112
,Red Male,M,67,66.7,86.2,105,32.5  /  105,34.2  /  104
,Yellow Female,F,74,73.1,102.8,126,35.5  /  122,37.6  /  130
,Red,F,72,71.1,99.2,119,34.5  /  115,36.6  /  123
Llanishen Golf Club,White,M,67,66.5,90.3,128,32.3  /  128,34.2  /  128
,Yellow,M,68,65.4,87.4,118,31.6  /  118,33.8  /  118
,Yellow Winter Male,M,67,64.7,86.1,115,31.7  /  115,33.0  /  115
,Red,F,69,68.5,97.6,123,32.9  /  120,35.6  /  126
,Women's Winter,F,68,67.7,96.0,120,32.7  /  117,35.0  /  123
Llantrisant & Pontyclun Golf Club - Course,White,M,67,67.1,89.6,121,33.2  /  111,33.9  /  131
,Yellow,M,67,66.4,88.7,120,32.9  /  109,33.5  /  131
,Red,F,68,68.3,96.8,121,33.5  /  111,34.8  /  131
Merthyr Tydfil (Cilsanws),White,M,69,67.6,87.1,105,34.1  /  104,33.5  /  105
,Yellow,M,68,66.4,85.2,101,33.5  /  100,32.9  /  102
,Red,F,70,66.8,92.5,109,34.0  /  109,32.8  /  109
National Course @ Vale of Glam.,Red,F,75,75.0,106.1,132,37.5  /  129,37.5  /  135
Peterstone Lakes,White,M,72,74.2,99.4,136,36.2  /  135,38.0  /  137
,Yellow,M,71,71.9,96.5,132,35.2  /  131,36.7  /  133
,Winter Male,M,71,71.0,95.0,129,34.9  /  128,36.1  /  130
,Red Male,M,70,69.1,91.6,122,33.9  /  121,35.2  /  122
,Yellow Female,F,73,74.5,105.3,131,35.9  /  124,38.6  /  137
,Winter Female,F,72,73.5,103.6,128,35.6  /  122,37.9  /  133
,Red,F,71,71.5,100.1,121,34.6  /  115,36.9  /  127
Pontnewydd Golf Club,White,M,68,66.9,92.3,137,33.0  /  137,33.9  /  137
,yellow,M,68,65.1,87.8,123,32.3  /  121,32.8  /  124
,Red,F,70,69.5,96.2,114,34.5  /  114,35.0  /  113
Pontypridd Golf Club,White,M,69,69.9,93.1,125,35.8  /  126,34.1  /  124
,Yellow,M,69,68.7,91.6,124,35.3  /  125,33.4  /  122
,Red,F,73,72.8,102.2,125,36.9  /  131,35.9  /  118
Radyr Golf Club,White,M,70,70.4,93.7,126,35.8  /  128,34.6  /  123
,Yellow,M,70,69.3,92.3,124,35.2  /  127,34.1  /  121
,Winter Yellow,M,70,68.5,91.2,122,35.0  /  126,33.5  /  118
,Red Male,M,67,67.3,89.5,120,34.3  /  123,33.0  /  116
,Green Male,M,65,63.9,85.0,114,31.7  /  114,32.2  /  113
,Male Short,M,63,61.5,81.5,108,30.6  /  110,30.9  /  105
,Orange Male,M,55,58.2,76.2,97,28.9  /  97,29.3  /  97
,Red (Female),F,72,72.7,102.8,128,37.3  /  130,35.4  /  126
,Winter Red,F,70,71.1,100.4,124,36.5  /  126,34.6  /  122
,Green Female,F,65,68.4,96.2,118,33.9  /  115,34.5  /  120
,Female Short,F,64,63.8,89.2,108,31.9  /  105,31.9  /  110
,Orange Female,F,60,59.3,82.1,97,29.6  /  95,29.7  /  98
Saint Athan,White,M,72,72.0,96.2,130,36.0  /  130,36.0  /  130
,Yellow,M,72,71.0,94.6,127,35.5  /  127,35.5  /  127
,Winter Male,M,70,69.0,92.2,125,34.5  /  125,34.5  /  125
,Red Male,M,70,67.6,89.2,116,33.8  /  116,33.8  /  116
,Red,F,72,72.0,101.6,126,36.0  /  126,36.0  /  126
St Mellons Golf Club,Saturday competition,M,70,70.2,92.2,119,34.3  /  116,35.9  /  121
,Yellow,M,68,68.9,90.1,114,34.0  /  113,34.9  /  115
,Red Male,M,67,67.2,87.4,109,33.3  /  110,33.9  /  108
,Winter Male,M,66,67.1,87.2,109,33.2  /  109,33.9  /  108
,Red,F,70,71.8,99.9,119,35.3  /  111,36.5  /  127
,Winter Red,F,72,71.7,99.8,119,35.2  /  111,36.5  /  127
St Pierre Hotel & Country Club - Old Course,Red,F,74,74.5,104.6,128,37.1  /  131,37.4  /  125
,Red Winter,F,74,73.9,103.7,127,37.1  /  131,36.8  /  122
Wenvoe Castle Golf Club,White,M,72,71.8,95.5,128,35.3  /  130,36.5  /  125
,Yellow,M,71,70.3,93.5,125,34.7  /  127,35.6  /  123
Wenvoe Castle Golf Club - Wenvoe,Red,F,73,72.0,101.6,126,35.4  /  126,36.6  /  126
Whitchurch Golf Club,White,M,71,70.8,95.1,131,35.5  /  135,35.3  /  127
,Yellow,M,71,69.1,92.4,126,34.6  /  129,34.5  /  122
,Winter Male 1,M,70,68.5,91.3,123,34.3  /  126,34.2  /  119
,Winter Male 3,M,69,67.3,89.5,120,34.5  /  126,32.8  /  113
,Winter Male 2,M,68,66.6,88.5,118,33.9  /  124,32.7  /  112
,Yellow Female,F,75,74.8,105.5,130,37.5  /  133,37.3  /  127
,Red,F,73,71.2,100.0,123,35.3  /  125,35.9  /  120
