,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
St Pierre Hotel and Country Club - Mathern,White,M,67,68.2,90.5,120,34.0  /  119,34.2  /  121
,Yellow,M,67,67.1,88.7,116,33.6  /  117,33.5  /  115
