,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
Bargoed Golf Club,White,M,70,69.6,91.5,118,34.6  /  113,35.0  /  123
,Yellow,M,70,68.6,90.1,116,34.0  /  111,34.6  /  121
,Red,F,72,71.7,99.2,117,35.3  /  112,36.4  /  121
Blackwood Golf Club,White,M,66,66.8,89.9,125,33.4  /  125,33.4  /  124
,Yellow,M,66,65.4,87.8,121,32.7  /  121,32.7  /  121
,Red,F,70,68.9,97.6,122,34.5  /  123,34.4  /  120
Brynmeadow Golf Club,White,M,71,70.2,95.0,134,35.4  /  136,34.8  /  131
,Yellow,M,70,68.3,91.2,124,34.9  /  126,33.4  /  121
,White Winter Male,M,70,68.0,90.9,124,34.8  /  126,33.2  /  121
,Red Male,M,69,65.4,85.8,110,33.2  /  113,32.2  /  107
,White Winter Female,F,71,72.9,103.1,128,37.5  /  133,35.4  /  123
,Red,F,71,71.7,100.9,124,36.6  /  126,35.1  /  122
Caerphilly Golf Club,White,M,71,69.0,93.5,132,34.9  /  136,34.1  /  128
,Winter Mats,M,69,68.0,91.8,128,34.5  /  131,33.5  /  125
,Yellow,M,69,67.9,91.7,128,34.2  /  130,33.7  /  126
,Red,F,70,70.0,99.4,125,35.0  /  131,35.0  /  119
Ridgeway Golf Club,White,M,67,64.2,86.2,119,31.9  /  121,32.3  /  116
,Yellow,M,66,62.9,84.7,117,31.4  /  117,31.5  /  117
,Red,F,66,64.0,89.7,109,31.9  /  109,32.1  /  109
