,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
Celtic Minor Golf Club,Yellow,M,69,70.7,94.3,127,35.0  /  122,35.7  /  132
,Red,F,70,70.9,100.2,125,35.2  /  124,35.7  /  125
Clyne Golf Club,White Male,M,72,72.4,96.5,130,36.3  /  126,36.1  /  133
,Yellow Male,M,70,69.9,92.4,122,35.0  /  122,34.9  /  121
,Orange Male,M,69,68.8,91.0,120,34.6  /  121,34.2  /  118
,Red Male,M,69,67.3,88.9,116,33.9  /  117,33.4  /  115
,Blue Male,M,62,62.3,81.4,103,30.7  /  103,31.6  /  102
,White Female,F,76,77.6,109.1,134,38.9  /  132,38.7  /  135
,Yellow Female,F,72,75.4,105.9,129,37.8  /  127,37.6  /  131
,Orange Female,F,72,74.2,104.3,128,37.3  /  124,36.9  /  131
,Red Female,F,72,71.8,101.2,125,36.3  /  126,35.5  /  123
,Blue Female,F,67,65.8,90.7,106,32.3  /  101,33.5  /  110
Fairwood Park Golf Club,White,M,73,72.3,97.4,135,36.0  /  133,36.3  /  137
,Yellow,M,71,70.5,94.4,129,35.2  /  130,35.3  /  127
,Red,F,73,72.5,101.7,124,36.3  /  126,36.2  /  121
Gower Golf Club,White,M,71,71.9,95.8,129,34.9  /  125,37.0  /  133
,White Winter,M,71,71.6,95.5,129,34.7  /  124,36.9  /  133
,Yellow,M,70,69.7,92.9,125,33.7  /  121,36.0  /  129
,Yellow Winter,M,67,67.7,89.9,120,32.9  /  114,34.8  /  125
,Red,F,72,71.2,99.5,120,34.2  /  109,37.0  /  131
,Red Winter,F,68,69.6,96.9,116,33.6  /  106,36.0  /  126
Langland Bay Golf Club,White,M,70,70.3,94.7,132,36.1  /  137,34.2  /  126
,Yellow,M,70,69.1,92.5,126,35.6  /  130,33.5  /  122
,Yellow Winter Male,M,68,67.9,90.9,124,34.8  /  127,33.1  /  121
,Red Male,M,67,66.9,89.4,121,34.6  /  126,32.3  /  116
,White Female,F,75,75.9,108.3,138,39.0  /  145,36.9  /  130
,Yellow Female,F,74,74.8,106.6,135,38.4  /  142,36.4  /  127
,Yellow Winter Female,F,72,73.7,104.9,133,37.8  /  141,35.9  /  124
,Red,F,71,72.3,102.4,128,37.4  /  137,34.9  /  119
Mond Valley (Inco) Golf Club,White,M,70,69.3,93.8,132,34.4  /  126,34.9  /  138
,Yellow,M,70,67.7,89.9,120,33.6  /  116,34.1  /  123
,Red Male,M,67,65.1,85.9,112,32.4  /  107,32.7  /  117
,White Female,F,72,73.8,106.3,138,36.6  /  130,37.2  /  146
,Yellow Female,F,71,72.9,104.7,135,36.1  /  127,36.8  /  142
,Red,F,71,70.3,100.1,127,34.7  /  119,35.6  /  134
Morriston,White,M,68,69.1,92.6,127,33.8  /  125,35.3  /  128
,Winter White,M,68,68.8,92.2,126,34.4  /  127,34.4  /  125
,Yellow,M,67,67.7,90.7,124,33.1  /  123,34.6  /  125
,Winter Yellow,M,67,67.5,90.2,123,33.8  /  123,33.7  /  122
,Red,F,67,69.0,97.7,122,33.9  /  120,35.1  /  124
,Winter Red,F,67,68.8,97.2,121,35.0  /  121,33.8  /  120
Pennard Golf Club,Blue (Male),M,71,72.3,96.3,129,36.3  /  127,36.0  /  131
,white,M,71,71.6,95.4,128,35.9  /  126,35.7  /  130
,Yellow,M,71,70.5,93.8,126,35.5  /  124,35.0  /  127
,Winter Yellow,M,70,69.8,92.9,125,35.1  /  123,34.7  /  126
,Red Male,M,67,67.2,88.8,116,34.0  /  116,33.2  /  116
,Green Male,M,66,64.7,85.6,113,32.7  /  113,32.0  /  112
,White Female,F,74,77.1,110.3,141,38.7  /  140,38.4  /  142
,Yellow Female,F,73,76.1,108.4,137,38.3  /  137,37.8  /  137
,Red,F,73,72.5,102.9,129,36.8  /  131,35.7  /  127
,Green Female,F,69,68.9,97.5,122,35.0  /  123,33.9  /  120
Pontardawe Golf Club,White,M,69,69.4,91.1,117,34.6  /  115,34.8  /  118
,Yellow,M,69,67.7,89.1,115,33.7  /  114,34.0  /  116
,Red,F,71,70.4,99.9,125,35.2  /  130,35.2  /  120
