,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
Ashburnham Golf Club,Blue,M,72,74.1,99.0,134,36.6  /  133,37.5  /  135
,White,M,70,72.6,97.2,132,36.2  /  132,36.4  /  132
,Yellow,M,71,70.8,94.3,127,35.3  /  129,35.5  /  124
,Male red,M,68,67.0,88.5,116,33.6  /  116,33.4  /  115
,Yellow Female,F,76,76.5,108.3,135,38.1  /  136,38.4  /  134
,Red,F,73,72.8,102.7,127,36.6  /  129,36.2  /  125
Carmarthen Golf Club,White Male,M,71,71.0,94.9,129,35.9  /  128,35.1  /  129
,Yellow Male,M,71,70.0,93.6,127,35.4  /  126,34.6  /  128
,Green (Winter) Male,M,71,69.8,93.4,127,35.5  /  126,34.3  /  128
,Red Male,M,69,67.4,89.8,121,34.4  /  119,33.0  /  122
,White Female,F,74,75.8,108.7,140,38.3  /  142,37.5  /  137
,Yellow Female,F,72,75.1,107.6,138,37.9  /  140,37.2  /  136
,Green (Winter) Female,F,72,74.9,107.4,138,38.0  /  140,36.9  /  136
,Red Female,F,72,72.1,103.0,131,37.0  /  133,35.1  /  129
Conwy Golf Club,Blue,M,72,74.5,100.1,138,36.9  /  133,37.6  /  142
,White,M,72,71.9,94.3,121,35.7  /  116,36.2  /  125
,Winter Two,M,72,71.2,96.0,134,35.6  /  128,35.6  /  139
,Winter One,M,72,71.2,95.8,133,35.5  /  126,35.7  /  139
,Yellow,M,72,71.0,93.0,119,35.3  /  113,35.7  /  124
,Green,M,70,70.1,91.7,116,35.1  /  113,35.0  /  119
,Red Male,M,69,68.4,89.0,111,34.1  /  105,34.3  /  116
,White Female,F,75,77.9,110.7,139,38.6  /  131,39.3  /  147
,Yellow Female,F,75,77.0,109.1,136,38.1  /  128,38.9  /  144
,Green Female,F,75,76.1,107.4,133,37.8  /  127,38.3  /  138
,Red,F,73,74.1,104.2,128,36.7  /  121,37.4  /  134
Derllys Court Golf Club,Yellow,M,70,68.0,88.5,110,34.3  /  110,33.7  /  110
,Red,F,71,72.1,99.2,115,36.4  /  115,35.7  /  115
Garnant Park Golf Club,Black,M,71,72.0,95.5,127,36.1  /  124,35.9  /  129
,White,M,71,71.3,94.4,125,35.6  /  122,35.7  /  127
,Yellow,M,70,69.4,91.9,121,34.8  /  118,34.6  /  124
,Yellow (Winter),M,70,67.4,88.9,116,34.2  /  117,33.2  /  114
,Red,F,69,72.1,104.8,139,36.3  /  136,35.8  /  142
Glyn Abbey Golf Club,White,M,70,70.3,94.4,130,35.2  /  131,35.1  /  128
,Yellow,M,70,69.3,93.0,128,34.7  /  128,34.6  /  127
,Red Male,M,68,67.0,89.3,120,33.4  /  119,33.6  /  121
,White Female,F,75,75.1,108.1,140,37.5  /  140,37.6  /  140
,Yellow Female,F,74,74.3,106.6,137,36.9  /  137,37.4  /  137
,Red,F,75,71.9,102.3,129,35.7  /  129,36.2  /  129
Llandovery,White,M,60,60.4,77.4,91,30.2  /  91,30.2  /  91
Machynys Peninsula Golf & Country Club,Championship,M,72,75.5,101.6,141,38.0  /  138,37.5  /  143
,Championship short,M,72,74.2,99.8,138,37.2  /  135,37.0  /  141
,Nicklaus,M,72,72.1,97.7,138,36.1  /  140,36.0  /  136
,Club Silver (Male),M,72,68.2,91.7,127,34.0  /  125,34.2  /  128
,Club Red (Male),M,70,67.6,90.6,124,33.6  /  122,34.0  /  126
,Academy (Male),M,67,63.1,82.7,106,31.6  /  104,31.5  /  107
Machynys Peninsula Golf & Country Club - Club Course,Club Red (Female),F,73,72.5,101.6,124,36.1  /  117,36.4  /  130
,Academy (Female),F,71,67.9,94.9,115,34.1  /  109,33.8  /  120
Penrhos Golf & Country Club,White,M,72,73.1,97.3,131,36.4  /  135,36.7  /  126
,Yellow,M,70,70.2,93.4,125,34.6  /  129,35.6  /  121
,Red,F,71,72.5,102.0,125,35.8  /  127,36.7  /  123
Priskilly Forest Golf Club,Red,F,72,71.8,99.8,119,35.9  /  119,35.9  /  119
Priskilly Forest Golf Club - Priskilly Forest Golf Club Male,White,M,70,68.7,92.7,129,34.4  /  129,34.4  /  129
,Yellow,M,70,68.6,92.5,129,34.4  /  128,34.2  /  129
Trefloyne Golf Club,White,M,71,72.4,96.1,128,37.3  /  136,35.1  /  119
,Yellow,M,71,71.2,95.2,129,36.6  /  133,34.6  /  125
,Winter Male,M,69,69.9,93.2,126,36.0  /  129,33.9  /  122
,Red Male,M,69,68.6,91.1,121,35.2  /  123,33.4  /  119
,White Female,F,77,77.9,110.3,138,39.8  /  141,38.1  /  134
,Yellow Female,F,75,76.2,108.0,135,39.0  /  139,37.2  /  131
,Winter Female,F,74,75.0,105.8,131,38.6  /  135,36.4  /  126
,Red,F,73,73.6,103.5,127,37.6  /  129,36.0  /  125
