,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,3,5,3N,4,4D,4,4,36
1,フルバック,520,361,201,555,160,370,397,419,435,3418
2,バック,500,333,175,538,144,350,375,399,410,3224
3,レギュラー,490,333,156,504,144,350,352,370,382,3081
4,フロント,490,310,145,475,134,335,334,330,362,2915
5,レディース,465,290,145,475,123,245,295,330,362,2730
6,Hdcp,7,11,13,1,17,15,3,9,5,­
