,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,4D,5,3N,4,5,3,4,36
1,Back,349,420,402,538,208,376,504,208,448,3453
2,Reg,325,368,372,509,174,343,477,168,413,3149
3,Fro,307,350,354,489,154,327,463,161,393,2998
4,Hdcp,17,1,9,3,15,13,8,11,5,­
