Course,Green,Tee,CR,SR,Yards
さくら草アウト-さくら草イン,コーライ,フルバック,71.9,118,6683
さくら草アウト-さくら草イン,コーライ,バック,70.5,115,6413
さくら草アウト-さくら草イン,コーライ,レギュラー,68.9,113,6098
さくら草アウト-さくら草イン,コーライ,フロント1,65.2,106,5287
さくら草アウト-さくら草イン,コーライ,レディース,62.9,100,4772
さくら草アウト-さくら草イン,ベント,フルバック,71.7,117,6667
さくら草アウト-さくら草イン,ベント,バック,70.4,115,6397
さくら草アウト-さくら草イン,ベント,レギュラー,68.9,113,6082
さくら草アウト-さくら草イン,ベント,フロント1,65.1,105,5273
さくら草アウト-さくら草イン,ベント,レディース,62.8,100,4752
なの花アウト-なの花イン,ベント,バック,68.3,113,5912
なの花アウト-なの花イン,ベント,レギュラー,66.7,110,5580
なの花アウト-なの花イン,ベント,フロント1,64.4,106,5134
なの花アウト-なの花イン,ベント,レディース,63.2,104,4892
なの花アウト-なの花イン,コーライ,バック,67.8,112,5874
なの花アウト-なの花イン,コーライ,レギュラー,66.1,109,5532
なの花アウト-なの花イン,コーライ,フロント1,64.0,105,5082
なの花アウト-なの花イン,コーライ,レディース,62.7,103,4844
