Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,78.9,139,6629
アウト-イン,ベント,レギュラー,76.4,134,6183
アウト-イン,ベント,フロント,73.6,127,5678
アウト-イン,ベント,レディース,71.3,123,5271
