Course,Green,Tee,CR,SR,Yards
さくら-やしお,コーライ,バック,78.2,140,6597
さくら-やしお,コーライ,レギュラー,76.2,137,6277
さくら-やしお,コーライ,フロント1,74.8,135,6033
さくら-やしお,コーライ,フロント2,73.3,133,5807
さくら-やしお,コーライ,レディース,68.6,124,4981
さくら-やしお,ベント,バック,76.6,135,6366
さくら-やしお,ベント,レギュラー,74.8,132,6046
さくら-やしお,ベント,フロント1,73.5,129,5802
さくら-やしお,ベント,フロント2,72.1,126,5576
さくら-やしお,ベント,レディース,67.5,117,4756
やしお-さぎそう,コーライ,バック,77.9,137,6462
やしお-さぎそう,コーライ,レギュラー,76.0,135,6159
やしお-さぎそう,コーライ,フロント1,74.5,133,5916
やしお-さぎそう,コーライ,フロント2,73.0,131,5692
やしお-さぎそう,コーライ,レディース,68.5,122,4896
やしお-さぎそう,ベント,バック,76.7,135,6272
やしお-さぎそう,ベント,レギュラー,74.9,132,5969
やしお-さぎそう,ベント,フロント1,73.5,130,5726
やしお-さぎそう,ベント,フロント2,72.3,126,5502
やしお-さぎそう,ベント,レディース,67.9,118,4712
さぎそう-さくら,コーライ,バック,76.7,135,6275
さぎそう-さくら,コーライ,レギュラー,74.8,133,5978
さぎそう-さくら,コーライ,フロント1,73.7,131,5795
さぎそう-さくら,コーライ,フロント2,72.5,129,5621
さぎそう-さくら,コーライ,レディース,68.3,120,4881
さぎそう-さくら,ベント,バック,76.3,132,6214
さぎそう-さくら,ベント,レギュラー,74.5,130,5917
さぎそう-さくら,ベント,フロント1,73.4,128,5734
さぎそう-さくら,ベント,フロント2,72.4,126,5560
さぎそう-さくら,ベント,レディース,68.2,118,4820
