Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,緑,78.2,147,6677
アウト-イン,ベント,白,75.1,141,6167
アウト-イン,ベント,金,73.2,138,5841
アウト-イン,ベント,赤,70.6,132,5403
