Course,Green,Tee,CR,SR,Yards
中アウト-中イン,ベント,バック,74.4,132,7154
中アウト-中イン,ベント,レギュラー1,72.9,129,6833
中アウト-中イン,ベント,レギュラー2,72.0,127,6624
中アウト-中イン,ベント,フロント,70.0,123,6197
中アウト-中イン,ベント,シルバー,69.2,121,6016
中アウト-中イン,ベント,レディース,66.2,115,5365
東アウト-東イン,コーライ,バック,72.7,132,6734
東アウト-東イン,コーライ,レギュラー1,71.0,127,6340
東アウト-東イン,コーライ,レギュラー2,70.8,127,6307
東アウト-東イン,コーライ,フロント,69.5,125,6015
東アウト-東イン,コーライ,シルバー,68.3,123,5756
東アウト-東イン,コーライ,レディース,65.5,116,5119
西アウト-西イン,ベント,バック,72.2,135,6642
西アウト-西イン,ベント,レギュラー1,70.6,132,6294
西アウト-西イン,ベント,レギュラー2,70.4,131,6253
西アウト-西イン,ベント,フロント1,68.9,128,5915
西アウト-西イン,ベント,フロント2,68.6,127,5848
西アウト-西イン,ベント,シルバー,67.6,125,5617
西アウト-西イン,ベント,レディース,64.8,120,5016
