Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,フルバック,73.6,137,7077
アウト-イン,ベント,バック,72.2,132,6787
アウト-イン,ベント,レギュラー,70.0,127,6348
アウト-イン,ベント,ゴールド,66.8,121,5667
アウト-イン,ベント,レディース,63.6,114,4971
