Course,Green,Tee,CR,SR,Yards
南-西,ベント,ブルー,77.8,139,6732
南-西,ベント,グリーン,76.0,135,6354
南-西,ベント,ホワイト,73.6,130,5917
南-西,ベント,ゴールド,70.0,123,5266
南-西,ベント,レッド,68.1,118,4897
東-南,ベント,ブルー,77.6,137,6625
東-南,ベント,グリーン,75.8,134,6287
東-南,ベント,ホワイト,73.9,130,5931
東-南,ベント,ゴールド,70.6,123,5335
東-南,ベント,レッド,67.7,117,4788
西-東,ベント,ブルー,77.2,139,6523
西-東,ベント,グリーン,75.2,134,6125
西-東,ベント,ホワイト,73.1,130,5738
西-東,ベント,ゴールド,70.8,126,5323
西-東,ベント,レッド,67.8,119,4773
