Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,チャンピオン,80.4,143,7114
アウト-イン,ベント,バック,77.6,138,6622
アウト-イン,ベント,レギュラー,74.7,132,6156
アウト-イン,ベント,フロント,71.1,125,5532
アウト-イン,ベント,フォワード,68.4,120,5075
