Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,78.4,137,6690
アウト-イン,ベント,レギュラー,76.4,133,6333
アウト-イン,ベント,フロント,72.3,125,5591
アウト-イン,ベント,レディース1,69.8,120,5118
アウト-イン,ベント,ピンク,67.3,116,4695
アウト-イン,コーライ,バック,77.0,138,6361
アウト-イン,コーライ,レギュラー,74.8,133,6001
アウト-イン,コーライ,フロント,70.7,125,5260
アウト-イン,コーライ,レディース1,68.4,118,4833
アウト-イン,コーライ,ピンク,66.1,113,4408
