Course,Green,Tee,CR,SR,Yards
東-南,コーライ,バック,76.8,138,6655
東-南,コーライ,レギュラー,74.9,133,6307
東-南,コーライ,フロント1,70.5,122,5472
東-南,ベント,バック,76.5,137,6560
東-南,ベント,レギュラー,74.7,133,6208
東-南,ベント,フロント1,70.3,121,5387
南-西,コーライ,バック,76.7,138,6660
南-西,コーライ,レギュラー,74.4,132,6227
南-西,コーライ,フロント1,70.9,123,5568
南-西,ベント,バック,76.3,137,6553
南-西,ベント,レギュラー,74.0,131,6115
南-西,ベント,フロント1,70.3,121,5416
西-東,コーライ,バック,76.6,138,6663
西-東,コーライ,レギュラー,74.3,132,6240
西-東,コーライ,フロント1,70.6,122,5524
西-東,ベント,バック,76.3,137,6567
西-東,ベント,レギュラー,74.0,131,6145
西-東,ベント,フロント1,70.1,120,5387
