Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,78.1,136,6680
アウト-イン,ベント,レギュラー,75.9,131,6282
アウト-イン,ベント,フロント1,73.5,126,5850
アウト-イン,ベント,レディース,70.5,120,5304
