Course,Green,Tee,CR,SR,Yards
音羽-吾妻,茜グリーン,バック,80.1,148,7134
音羽-吾妻,茜グリーン,レギュラー,77.8,144,6727
音羽-吾妻,茜グリーン,フロント1,75.7,140,6346
音羽-吾妻,茜グリーン,フロント 2,70.0,128,5342
音羽-吾妻,藍グリーン,バック,78.8,143,6900
音羽-吾妻,藍グリーン,レギュラー,76.6,139,6497
音羽-吾妻,藍グリーン,フロント1,74.5,134,6130
音羽-吾妻,藍グリーン,フロント 2,68.8,123,5132
吾妻-烏帽子,茜グリーン,バック,78.9,145,6830
吾妻-烏帽子,茜グリーン,レギュラー,76.5,142,6416
吾妻-烏帽子,茜グリーン,フロント1,74.2,138,6021
吾妻-烏帽子,茜グリーン,フロント 2,68.9,128,5086
吾妻-烏帽子,藍グリーン,バック,76.6,139,6506
吾妻-烏帽子,藍グリーン,レギュラー,74.3,135,6103
吾妻-烏帽子,藍グリーン,フロント1,72.1,131,5723
吾妻-烏帽子,藍グリーン,フロント 2,67.1,120,4790
烏帽子-音羽,茜グリーン,バック,78.8,145,6822
烏帽子-音羽,茜グリーン,レギュラー,76.5,142,6415
烏帽子-音羽,茜グリーン,フロント1,74.3,137,6009
烏帽子-音羽,茜グリーン,フロント 2,69.1,128,5090
烏帽子-音羽,藍グリーン,バック,77.2,142,6596
烏帽子-音羽,藍グリーン,レギュラー,75.1,138,6204
烏帽子-音羽,藍グリーン,フロント1,72.8,134,5827
烏帽子-音羽,藍グリーン,フロント 2,67.9,123,4916
