Course,Green,Tee,CR,SR,Yards
松-竹,ベントメイン,バック,73.2,137,6807
松-竹,ベントメイン,レギュラー,71.4,133,6477
松-竹,ベントメイン,フロント1,70.0,129,6172
松-竹,ベントメイン,レディース1,68.0,125,5728
松-竹,ベントメイン,レディース2,66.6,122,5408
松-竹,ベントサブ,バック,71.6,132,6548
松-竹,ベントサブ,レギュラー,70.0,129,6219
松-竹,ベントサブ,フロント1,68.8,127,5916
松-竹,ベントサブ,レディース1,66.7,123,5471
松-竹,ベントサブ,レディース2,65.4,117,5150
竹-梅,ベントメイン,バック,71.1,130,6401
竹-梅,ベントメイン,レギュラー,69.8,126,6111
竹-梅,ベントメイン,フロント1,68.2,122,5718
竹-梅,ベントメイン,レディース1,66.2,118,5272
竹-梅,ベントメイン,レディース2,64.3,114,4853
竹-梅,ベントサブ,バック,69.9,126,6192
竹-梅,ベントサブ,レギュラー,68.4,122,5904
竹-梅,ベントサブ,フロント1,66.9,118,5509
竹-梅,ベントサブ,レディース1,65.1,113,5067
竹-梅,ベントサブ,レディース2,63.1,107,4600
梅-松,ベントメイン,バック,70.7,131,6288
梅-松,ベントメイン,レギュラー,69.2,125,5998
梅-松,ベントメイン,フロント1,67.4,120,5628
梅-松,ベントメイン,レディース1,65.8,115,5228
梅-松,ベントメイン,レディース2,65.1,113,5073
梅-松,ベントサブ,バック,69.5,125,6072
梅-松,ベントサブ,レギュラー,67.8,122,5783
梅-松,ベントサブ,フロント1,66.1,118,5415
梅-松,ベントサブ,レディース1,64.8,112,5020
梅-松,ベントサブ,レディース2,63.9,109,4816
