Course,Green,Tee,CR,SR,Yards
アウト-イン,ベントメイン,バック,71.4,129,6529
アウト-イン,ベントメイン,レギュラー,69.7,124,6132
アウト-イン,ベントメイン,フロント1,68.4,120,5813
アウト-イン,ベントサブ,バック,70.8,128,6418
アウト-イン,ベントサブ,レギュラー,69.2,123,6021
アウト-イン,ベントサブ,フロント1,67.9,118,5702
