Course,Green,Tee,CR,SR,Yards
薔薇-山吹,Aグリーン,バック,69.9,125,6282
薔薇-山吹,Aグリーン,レギュラー,68.9,122,6000
薔薇-山吹,Aグリーン,フロント,67.5,117,5651
薔薇-山吹,Bグリーン,バック,69.1,122,6046
薔薇-山吹,Bグリーン,レギュラー,68.0,119,5764
薔薇-山吹,Bグリーン,フロント,66.8,115,5415
りんどう-白ゆり,Aグリーン,バック,69.7,125,6196
りんどう-白ゆり,Aグリーン,レギュラー,68.7,119,5899
りんどう-白ゆり,Aグリーン,フロント,67.3,117,5568
りんどう-白ゆり,Bグリーン,バック,69.6,124,6199
りんどう-白ゆり,Bグリーン,レギュラー,68.5,120,5822
りんどう-白ゆり,Bグリーン,フロント,67.3,117,5491
白ゆり-山吹,Aグリーン,バック,69.5,124,6129
白ゆり-山吹,Aグリーン,レギュラー,68.5,120,5834
白ゆり-山吹,Aグリーン,フロント,66.9,116,5414
白ゆり-山吹,Bグリーン,バック,68.6,121,5871
白ゆり-山吹,Bグリーン,レギュラー,67.6,117,5576
白ゆり-山吹,Bグリーン,フロント,66.2,114,5156
山吹-りんどう,Aグリーン,バック,69.2,124,6093
山吹-りんどう,Aグリーン,レギュラー,68.2,120,5815
山吹-りんどう,Aグリーン,フロント,67.0,116,5480
山吹-りんどう,Bグリーン,バック,68.6,121,5920
山吹-りんどう,Bグリーン,レギュラー,67.7,118,5642
山吹-りんどう,Bグリーン,フロント,66.5,114,5307
