Course,Green,Tee,CR,SR,Yards
玄海-遠賀,ベントA,バック,70.6,128,6300
玄海-遠賀,ベントA,レギュラー,68.7,123,5920
玄海-遠賀,ベントA,フロント1,67.6,121,5752
玄海-遠賀,ベントA,レディース,64.8,115,5070
玄海-遠賀,ベントB,バック,69.8,124,6148
玄海-遠賀,ベントB,レギュラー,67.9,119,5768
玄海-遠賀,ベントB,フロント1,66.8,116,5597
玄海-遠賀,ベントB,レディース,63.9,111,4883
筑紫-玄海,ベントA,バック,69.7,134,6276
筑紫-玄海,ベントA,レギュラー,67.6,129,5940
筑紫-玄海,ベントA,フロント1,66.4,126,5714
筑紫-玄海,ベントA,レディース,63.5,118,5010
筑紫-玄海,ベントB,バック,68.9,130,6082
筑紫-玄海,ベントB,レギュラー,66.9,127,5747
筑紫-玄海,ベントB,フロント1,65.5,123,5513
筑紫-玄海,ベントB,レディース,62.8,116,4819
遠賀-筑紫,ベントA,バック,68.7,129,5938
遠賀-筑紫,ベントA,レギュラー,66.9,125,5650
遠賀-筑紫,ベントA,フロント1,66.0,123,5476
遠賀-筑紫,ベントA,レディース,63.3,116,4854
遠賀-筑紫,ベントB,バック,68.1,126,5762
遠賀-筑紫,ベントB,レギュラー,66.2,123,5475
遠賀-筑紫,ベントB,フロント1,65.1,120,5296
遠賀-筑紫,ベントB,レディース,62.5,114,4696
