Course,Green,Tee,CR,SR,Yards
東コースアウト-東コースイン,ベント(YG),バック,78.8,143,7036
東コースアウト-東コースイン,ベント(YG),レギュラー,76.2,137,6512
東コースアウト-東コースイン,ベント(YG),フロント,74.0,131,6066
東コースアウト-東コースイン,ベント(YG),レディス,69.8,120,5203
東コースアウト-東コースイン,ベント(EG),バック,77.0,139,6685
東コースアウト-東コースイン,ベント(EG),レギュラー,74.3,132,6162
東コースアウト-東コースイン,ベント(EG),フロント,72.1,126,5716
東コースアウト-東コースイン,ベント(EG),レディス,68.3,116,4853
西コースアウト-西コースイン,ベント(YG),バック,78.1,142,6911
西コースアウト-西コースイン,ベント(YG),レギュラー,76.2,137,6550
西コースアウト-西コースイン,ベント(YG),フロント,74.2,131,6188
西コースアウト-西コースイン,ベント(YG),レディス,69.6,119,5225
西コースアウト-西コースイン,ベント(EG),バック,76.4,137,6600
西コースアウト-西コースイン,ベント(EG),レギュラー,74.6,133,6239
西コースアウト-西コースイン,ベント(EG),フロント,72.8,128,5877
西コースアウト-西コースイン,ベント(EG),レディス,68.3,116,4914
中コースアウト-中コースイン,ベント(YG),バック,77.2,139,6683
中コースアウト-中コースイン,ベント(YG),レギュラー,75.3,134,6320
中コースアウト-中コースイン,ベント(YG),フロント,73.2,129,5978
中コースアウト-中コースイン,ベント(YG),レディス,69.6,119,5162
中コースアウト-中コースイン,ベント(EG),バック,76.9,139,6636
中コースアウト-中コースイン,ベント(EG),レギュラー,75.0,134,6270
中コースアウト-中コースイン,ベント(EG),フロント,73.3,129,5932
中コースアウト-中コースイン,ベント(EG),レディス,69.3,118,5117
