Course,Green,Tee,CR,SR,Yards
アウト-イン,コーライ,バック,80.4,143,6904
アウト-イン,コーライ,レギュラー1,78.0,139,6492
アウト-イン,コーライ,レギュラー2,77.6,138,6451
アウト-イン,コーライ,ゴールド,75.5,133,6059
アウト-イン,コーライ,レディース,72.5,126,5551
アウト-イン,ベント,バック,79.3,140,6695
アウト-イン,ベント,レギュラー1,76.8,136,6265
アウト-イン,ベント,レギュラー2,76.4,135,6214
アウト-イン,ベント,ゴールド,74.2,131,5852
アウト-イン,ベント,レディース,71.0,125,5336
