Course,Green,Tee,CR,SR,Yards
西-東,Aグリーン,フルバック,81.0,143,7134
西-東,Aグリーン,バック,79.5,141,6880
西-東,Aグリーン,レギュラー,77.2,136,6458
西-東,Aグリーン,フロント1,75.0,131,6067
西-東,Aグリーン,レディース1,73.8,128,5831
西-東,Bグリーン,フルバック,80.0,143,6902
西-東,Bグリーン,バック,78.6,140,6645
西-東,Bグリーン,レギュラー,76.2,135,6218
西-東,Bグリーン,フロント1,74.1,131,5791
西-東,Bグリーン,レディース1,72.8,128,5605
南-西,Aグリーン,フルバック,80.9,145,7088
南-西,Aグリーン,バック,79.9,144,6907
南-西,Aグリーン,レギュラー,77.7,139,6505
南-西,Aグリーン,フロント1,75.3,134,6086
南-西,Aグリーン,レディース1,74.0,131,5834
南-西,Bグリーン,フルバック,79.9,145,6861
南-西,Bグリーン,バック,78.9,142,6676
南-西,Bグリーン,レギュラー,76.6,138,6271
南-西,Bグリーン,フロント1,74.3,133,5860
南-西,Bグリーン,レディース1,72.9,130,5607
東-南,Aグリーン,フルバック,80.5,146,7060
東-南,Aグリーン,バック,79.4,144,6867
東-南,Aグリーン,レギュラー,76.9,139,6421
東-南,Aグリーン,フロント1,74.9,134,6065
東-南,Aグリーン,レディース1,73.6,132,5823
東-南,Bグリーン,フルバック,79.3,146,6799
東-南,Bグリーン,バック,78.3,143,6603
東-南,Bグリーン,レギュラー,75.8,139,6157
東-南,Bグリーン,フロント1,73.8,135,5757
東-南,Bグリーン,レディース1,72.5,131,5564
