Course,Green,Tee,CR,SR,Yards
中-西,Aグリーン,バック,72.8,133,7024
中-西,Aグリーン,レギュラー,70.8,128,6591
中-西,Aグリーン,フロント1,68.9,122,6107
中-西,Aグリーン,フロント2,66.9,116,5559
中-西,Bグリーン,バック,72.2,131,6903
中-西,Bグリーン,レギュラー,70.1,125,6470
中-西,Bグリーン,フロント1,68.3,120,5986
中-西,Bグリーン,フロント2,66.3,114,5438
東-中,Aグリーン,バック,72.7,133,6949
東-中,Aグリーン,レギュラー,70.7,127,6521
東-中,Aグリーン,フロント1,69.2,123,6167
東-中,Aグリーン,フロント2,67.1,116,5596
東-中,Bグリーン,バック,72.3,132,6859
東-中,Bグリーン,レギュラー,70.1,125,6403
東-中,Bグリーン,フロント1,68.8,121,6077
東-中,Bグリーン,フロント2,66.8,115,5506
西-東,Aグリーン,バック,72.6,132,6963
西-東,Aグリーン,レギュラー,70.4,126,6502
西-東,Aグリーン,フロント1,68.8,121,6102
西-東,Aグリーン,フロント2,66.8,115,5533
西-東,Bグリーン,バック,72.1,131,6860
西-東,Bグリーン,レギュラー,69.9,125,6371
西-東,Bグリーン,フロント1,68.5,121,5999
西-東,Bグリーン,フロント2,66.4,114,5430
