Course,Green,Tee,CR,SR,Yards
七又OUT-七又IN,ベント/M,バック,77.7,140,6748
七又OUT-七又IN,ベント/M,レギュラー,75.8,135,6422
七又OUT-七又IN,ベント/M,フロント,74.6,134,6194
七又OUT-七又IN,ベント/M,ゴールド,72.7,130,5855
七又OUT-七又IN,ベント/M,レディース,71.5,127,5619
七又OUT-七又IN,ベント/S,バック,77.4,138,6670
七又OUT-七又IN,ベント/S,レギュラー,75.6,133,6343
七又OUT-七又IN,ベント/S,フロント,74.4,130,6118
七又OUT-七又IN,ベント/S,ゴールド,72.7,127,5785
七又OUT-七又IN,ベント/S,レディース,71.2,124,5549
中山OUT-中山IN,ベント/M,バック,77.5,138,6668
中山OUT-中山IN,ベント/M,レギュラー,75.7,134,6331
中山OUT-中山IN,ベント/M,フロント,73.6,129,5965
中山OUT-中山IN,ベント/M,ゴールド,70.2,122,5329
中山OUT-中山IN,ベント/M,レディース,67.7,117,4906
中山OUT-中山IN,ベント/S,バック,77.5,134,6474
中山OUT-中山IN,ベント/S,レギュラー,75.4,130,6200
中山OUT-中山IN,ベント/S,フロント,73.1,128,5819
中山OUT-中山IN,ベント/S,ゴールド,69.6,119,5198
中山OUT-中山IN,ベント/S,レディース,66.7,114,4770
