Course,Green,Tee,CR,SR,Yards
北-中,Bグリーン,バック,74.2,130,7133
北-中,Bグリーン,レギュラー,71.4,130,6606
北-中,Bグリーン,フロント,68.6,126,6044
北-中,Bグリーン,レディース,67.2,123,5739
北-中,Nグリーン,バック,73.7,131,6974
北-中,Nグリーン,レギュラー,70.9,131,6447
北-中,Nグリーン,フロント,68.1,125,5887
北-中,Nグリーン,レディース,66.5,122,5582
南-北,Bグリーン,バック,74.2,130,6983
南-北,Bグリーン,レギュラー,71.5,130,6485
南-北,Bグリーン,フロント,69.2,128,6004
南-北,Bグリーン,レディース,67.3,124,5605
南-北,Nグリーン,バック,73.1,133,6766
南-北,Nグリーン,レギュラー,70.6,131,6269
南-北,Nグリーン,フロント,68.2,126,5788
南-北,Nグリーン,レディース,66.3,120,5389
中-南,Bグリーン,バック,73.0,133,6810
中-南,Bグリーン,レギュラー,70.7,133,6365
中-南,Bグリーン,フロント,67.8,127,5754
中-南,Bグリーン,レディース,67.1,125,5594
中-南,Nグリーン,バック,72.2,134,6622
中-南,Nグリーン,レギュラー,69.9,132,6178
中-南,Nグリーン,フロント,66.9,125,5565
中-南,Nグリーン,レディース,66.2,123,5405
