Course,Green,Tee,CR,SR,Yards
西-中,ベント,BT,80.9,142,7044
西-中,ベント,RT,78.2,135,6561
西-中,ベント,FT1/LT1,76.2,130,6246
西-中,ベント,LT2,70.5,122,5272
中-東,ベント,BT,80.7,142,7063
中-東,ベント,RT,76.8,136,6433
中-東,ベント,FT1/LT1,74.9,132,6080
中-東,ベント,LT2,69.8,122,5201
東-西,ベント,BT,80.6,144,7127
東-西,ベント,RT,77.4,137,6544
東-西,ベント,FT1/LT1,75.1,134,6158
東-西,ベント,LT2,69.5,122,5203
