Course,Green,Tee,CR,SR,Yards
中-OUT,サブ(ベント),バック,72.3,128,6965
中-OUT,サブ(ベント),レギュラー,70.6,125,6628
中-OUT,サブ(ベント),フロント,69.2,122,6296
中-OUT,サブ(ベント),レディース,64.6,114,5289
中-OUT,メイン(ベント),バック,71.9,128,6892
中-OUT,メイン(ベント),レギュラー,70.3,126,6555
中-OUT,メイン(ベント),フロント,68.7,124,6201
中-OUT,メイン(ベント),レディース,64.5,114,5206
IN-中,サブ(ベント),バック,71.5,123,6744
IN-中,サブ(ベント),レギュラー,70.0,121,6443
IN-中,サブ(ベント),フロント,68.8,119,6153
IN-中,サブ(ベント),レディース,63.9,110,5145
IN-中,メイン(ベント),バック,70.9,125,6620
IN-中,メイン(ベント),レギュラー,69.6,122,6319
IN-中,メイン(ベント),フロント,68.1,119,6009
IN-中,メイン(ベント),レディース,63.4,111,5027
OUT-IN,サブ(ベント),バック,71.4,124,6863
OUT-IN,サブ(ベント),レギュラー,69.8,120,6547
OUT-IN,サブ(ベント),フロント,68.4,116,6221
OUT-IN,サブ(ベント),レディース,63.9,109,5246
OUT-IN,メイン(ベント),バック,71.2,125,6826
OUT-IN,メイン(ベント),レギュラー,69.7,121,6510
OUT-IN,メイン(ベント),フロント,68.2,118,6182
OUT-IN,メイン(ベント),レディース,63.7,110,5193
