Course,Green,Tee,CR,SR,Yards
東-中,Aグリーン,バック,78.1,142,6309
東-中,Aグリーン,レギュラー,76.5,139,6018
東-中,Aグリーン,フロント1,74.4,134,5653
東-中,Aグリーン,フロント2,73.0,131,5413
東-中,Bグリーン,バック,76.3,136,6079
東-中,Bグリーン,レギュラー,74.6,133,5782
東-中,Bグリーン,フロント1,72.1,129,5394
東-中,Bグリーン,フロント2,70.7,125,5161
西-東,Aグリーン,バック,77.8,140,6283
西-東,Aグリーン,レギュラー,76.3,137,6007
西-東,Aグリーン,フロント1,74.3,133,5670
西-東,Aグリーン,フロント2,72.9,130,5445
西-東,Bグリーン,バック,76.4,138,6009
西-東,Bグリーン,レギュラー,74.8,135,5732
西-東,Bグリーン,フロント1,72.8,131,5387
西-東,Bグリーン,フロント2,71.3,128,5162
中-西,Aグリーン,バック,77.3,141,6130
中-西,Aグリーン,レギュラー,75.8,139,5857
中-西,Aグリーン,フロント1,74.3,136,5573
中-西,Aグリーン,フロント2,73.9,135,5530
中-西,Bグリーン,バック,75.5,136,5926
中-西,Bグリーン,レギュラー,74.0,132,5646
中-西,Bグリーン,フロント1,72.1,129,5347
中-西,Bグリーン,フロント2,71.8,129,5311
