Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,チャンピオン,74.1,132,7226
アウト-イン,ベント,バック,72.5,128,6925
アウト-イン,ベント,レギュラー,70.3,125,6507
アウト-イン,ベント,フロント,68.0,119,5999
アウト-イン,ベント,レディース,65.5,110,5452
