Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント(B),チャンピオン,77.9,137,6561
アウト-イン,ベント(B),バック,76.6,133,6313
アウト-イン,ベント(B),レギュラー,75.1,130,6045
アウト-イン,ベント(B),フロント,73.8,128,5825
アウト-イン,ベント(B),シニア,71.5,123,5416
アウト-イン,ベント(B),レディース,70.2,120,5293
アウト-イン,ベント(B),ピンク/フロント,68.1,115,4765
アウト-イン,ベント(A),チャンピオン,77.4,137,6454
アウト-イン,ベント(A),バック,76.1,134,6221
アウト-イン,ベント(A),レギュラー,74.7,130,5956
アウト-イン,ベント(A),フロント,73.4,128,5739
アウト-イン,ベント(A),シニア,71.1,123,5318
アウト-イン,ベント(A),レディース,69.8,121,5202
アウト-イン,ベント(A),ピンク/フロント,68.2,117,4751
