Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,73.7,136,7042
アウト-イン,ベント,レギュラー,72.0,131,6696
アウト-イン,ベント,フロント1,70.0,125,6278
アウト-イン,ベント,フロント2,68.5,121,5887
アウト-イン,ベント,フロント3,67.6,119,5700
