Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,77.6,145,6404
アウト-イン,ベント,レギュラー,74.6,139,5860
アウト-イン,ベント,フロント,71.5,132,5290
アウト-イン,ベント,レディース,69.0,127,4849
