Course,Green,Tee,CR,SR,Yards
ブーゲンビレア-デイゴ,ティフトン,フルバック,81.7,152,7265
ブーゲンビレア-デイゴ,ティフトン,バック,78.4,144,6678
ブーゲンビレア-デイゴ,ティフトン,レギュラー,76.3,142,6253
ブーゲンビレア-デイゴ,ティフトン,フロント,72.1,127,5593
ブーゲンビレア-デイゴ,ティフトン,レディース,69.0,120,5085
ハイビスカス-ブーゲンビレア,ティフトン,フルバック,81.1,149,7176
ハイビスカス-ブーゲンビレア,ティフトン,バック,78.1,142,6618
ハイビスカス-ブーゲンビレア,ティフトン,レギュラー,76.2,139,6250
ハイビスカス-ブーゲンビレア,ティフトン,フロント,71.9,127,5561
ハイビスカス-ブーゲンビレア,ティフトン,レディース,69.0,120,5073
デイゴ-ハイビスカス,ティフトン,フルバック,80.2,148,7011
デイゴ-ハイビスカス,ティフトン,バック,77.5,141,6516
デイゴ-ハイビスカス,ティフトン,レギュラー,75.3,139,6103
デイゴ-ハイビスカス,ティフトン,フロント,71.6,127,5448
デイゴ-ハイビスカス,ティフトン,レディース,68.8,120,4976
