Course,Green,Tee,CR,SR,Yards
アウト-イン,コーライ,バック,75.3,134,6309
アウト-イン,コーライ,レギュラー,73.3,129,5933
アウト-イン,コーライ,フロント1,71.7,125,5636
アウト-イン,ベント,バック,73.9,131,6046
アウト-イン,ベント,レギュラー,71.9,126,5670
アウト-イン,ベント,フロント1,70.3,121,5373
