Course,Green,Tee,CR,SR,Yards
東-北,BG,バック,80.2,143,6742
東-北,BG,レギュラー,78.5,141,6442
東-北,BG,フロント,75.8,135,6006
東-北,BG,レディース,71.7,129,5284
東-北,KG,バック,79.3,142,6523
東-北,KG,レギュラー,77.5,139,6237
東-北,KG,フロント,74.5,134,5795
東-北,KG,レディース,70.9,129,5084
北-西,BG,バック,79.6,141,6596
北-西,BG,レギュラー,77.7,138,6293
北-西,BG,フロント,75.2,135,5898
北-西,BG,レディース,71.1,131,5214
北-西,KG,バック,78.9,145,6454
北-西,KG,レギュラー,77.0,140,6163
北-西,KG,フロント,74.5,137,5754
北-西,KG,レディース,70.8,130,5076
西-東,BG,バック,78.4,141,6326
西-東,BG,レギュラー,76.6,139,6035
西-東,BG,フロント,73.8,135,5604
西-東,BG,レディース,70.6,131,5042
西-東,KG,バック,77.6,143,6157
西-東,KG,レギュラー,75.7,140,5872
西-東,KG,フロント,73.0,138,5427
西-東,KG,レディース,69.9,133,4882
