Course,Green,Tee,CR,SR,Yards
美里アウト-美里イン,岡部BG/美里A,バック,73.0,133,7084
美里アウト-美里イン,岡部BG/美里A,レギュラー,70.9,128,6640
美里アウト-美里イン,岡部BG/美里A,フロント1,69.7,124,6352
美里アウト-美里イン,岡部BG/美里A,フロント2,67.7,118,5806
美里アウト-美里イン,岡部KG/美里B,バック,72.5,132,6970
美里アウト-美里イン,岡部KG/美里B,レギュラー,70.4,126,6527
美里アウト-美里イン,岡部KG/美里B,フロント1,69.3,123,6247
美里アウト-美里イン,岡部KG/美里B,フロント2,67.2,117,5718
岡部アウト-岡部イン,岡部KG/美里B,バック,69.6,124,6203
岡部アウト-岡部イン,岡部KG/美里B,レギュラー,68.6,121,5926
岡部アウト-岡部イン,岡部KG/美里B,フロント1,67.6,118,5682
岡部アウト-岡部イン,岡部KG/美里B,フロント2,65.4,111,5050
岡部アウト-岡部イン,岡部BG/美里A,バック,69.4,123,6137
岡部アウト-岡部イン,岡部BG/美里A,レギュラー,68.4,120,5860
岡部アウト-岡部イン,岡部BG/美里A,フロント1,67.4,117,5616
岡部アウト-岡部イン,岡部BG/美里A,フロント2,65.3,111,4984
