Course,Green,Tee,CR,SR,Yards
東-南,コーライ,フルバック,80.8,146,7063
東-南,コーライ,バック,79.4,142,6799
東-南,コーライ,レギュラー,77.6,138,6434
東-南,コーライ,ゴールド,74.7,131,5955
東-南,コーライ,レディース1,73.4,127,5784
南-西,コーライ,フルバック,80.7,147,7083
南-西,コーライ,バック,79.1,143,6775
南-西,コーライ,レギュラー,76.9,137,6339
南-西,コーライ,ゴールド,74.4,131,5917
南-西,コーライ,レディース1,72.6,127,5667
西-東,コーライ,フルバック,80.5,145,7026
西-東,コーライ,バック,79.1,142,6792
西-東,コーライ,レギュラー,77.1,138,6381
西-東,コーライ,ゴールド,75.1,133,6046
西-東,コーライ,レディース1,72.8,127,5713
