Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,Black,72.0,136,6561
アウト-イン,ベント,Blue,70.7,133,6305
アウト-イン,ベント,White,69.4,130,6012
アウト-イン,ベント,Gold,67.0,126,5512
アウト-イン,ベント,Green,64.3,120,5018
アウト-イン,ベント,Orange,62.8,115,4503
