Course,Green,Tee,CR,SR,Yards
中-西,Aグリーン,チャンピオン,80.5,141,7036
中-西,Aグリーン,バック,78.7,136,6693
中-西,Aグリーン,レギュラー,77.0,133,6400
中-西,Aグリーン,フロント,74.5,128,5949
中-西,Aグリーン,レディース,72.2,122,5504
中-西,Lグリーン,チャンピオン,78.6,138,6706
中-西,Lグリーン,バック,76.8,134,6363
中-西,Lグリーン,レギュラー,75.2,130,6070
中-西,Lグリーン,フロント,72.8,125,5619
中-西,Lグリーン,レディース,70.4,120,5174
東-中,Aグリーン,チャンピオン,80.4,146,6974
東-中,Aグリーン,バック,78.6,140,6612
東-中,Aグリーン,レギュラー,76.9,137,6315
東-中,Aグリーン,フロント,74.2,132,5838
東-中,Aグリーン,レディース,73.0,129,5596
東-中,Lグリーン,チャンピオン,79.1,141,6734
東-中,Lグリーン,バック,77.1,137,6372
東-中,Lグリーン,レギュラー,75.5,133,6075
東-中,Lグリーン,フロント,73.0,128,5598
東-中,Lグリーン,レディース,71.6,125,5356
西-東,Aグリーン,チャンピオン,79.9,138,6888
西-東,Aグリーン,バック,78.1,134,6547
西-東,Aグリーン,レギュラー,76.7,132,6301
西-東,Aグリーン,フロント,74.1,126,5829
西-東,Aグリーン,レディース,72.2,122,5464
西-東,Lグリーン,チャンピオン,78.3,135,6606
西-東,Lグリーン,バック,76.5,131,6265
西-東,Lグリーン,レギュラー,75.1,128,6019
西-東,Lグリーン,フロント,72.6,123,5547
西-東,Lグリーン,レディース,70.6,119,5182
