Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,72.3,138,6817
アウト-イン,ベント,レギュラー,69.7,132,6206
アウト-イン,ベント,フロント,67.1,127,5637
アウト-イン,ベント,レディース,64.8,121,5093
