Course,Green,Tee,CR,SR,Yards
アウト-イン,高麗,バック,68.5,125,5929
アウト-イン,高麗,レギュラー,66.9,123,5612
アウト-イン,高麗,フロント1,65.9,120,5413
アウト-イン,高麗,フロント2,65.7,120,5370
アウト-イン,高麗,レディース,61.7,108,4450
アウト-イン,ベント,バック,67.6,124,5692
アウト-イン,ベント,レギュラー,66.2,120,5385
アウト-イン,ベント,フロント1,65.3,118,5201
アウト-イン,ベント,フロント2,65.0,117,5158
アウト-イン,ベント,レディース,60.8,107,4230
