Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,79.7,138,7041
アウト-イン,ベント,レギュラー,76.9,128,6491
アウト-イン,ベント,フロント,73.7,124,6000
アウト-イン,ベント,レディース,71.6,119,5668
