Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,71.8,135,6730
アウト-イン,ベント,レギュラー,69.6,130,6215
アウト-イン,ベント,シルバー,67.7,127,5812
アウト-イン,ベント,レディース,63.4,118,4837
