Course,Green,Tee,CR,SR,Yards
松-竹,ベントA,レギュラー,77.4,140,6695
松-竹,ベントA,フロント,75.7,135,6390
松-竹,ベントA,レディース,71.9,126,5665
松-竹,ベントB,レギュラー,75.7,135,6384
松-竹,ベントB,フロント,74.1,131,6097
松-竹,ベントB,レディース,70.4,121,5375
梅-松,ベントA,レギュラー,74.8,133,6209
梅-松,ベントA,フロント,73.4,129,5965
梅-松,ベントA,レディース,70.0,120,5259
梅-松,ベントB,レギュラー,72.7,128,5824
梅-松,ベントB,フロント,71.5,124,5594
梅-松,ベントB,レディース,68.2,115,4874
竹-梅,ベントA,レギュラー,74.6,133,6164
竹-梅,ベントA,フロント,73.3,129,5929
竹-梅,ベントA,レディース,69.9,120,5230
竹-梅,ベントB,レギュラー,73.2,129,5896
竹-梅,ベントB,フロント,72.0,126,5677
竹-梅,ベントB,レディース,68.6,117,4947
