Course,Green,Tee,CR,SR,Yards
西-南,メイン,バック,71.9,133,6429
西-南,メイン,レギュラー,70.5,130,6139
西-南,メイン,フロント,69.2,128,5869
西-南,メイン,レディース,67.2,124,5414
西-南,サブ|メイン,バック,71.8,131,6383
西-南,サブ|メイン,レギュラー,70.4,129,6093
西-南,サブ|メイン,フロント,69.1,128,5824
西-南,サブ|メイン,レディース,67.1,123,5370
南-東,メイン,バック,71.5,134,6363
南-東,メイン,レギュラー,70.2,132,6085
南-東,メイン,フロント,68.8,129,5785
南-東,メイン,レディース,67.1,126,5405
南-東,メイン|サブ,バック,70.7,131,6190
南-東,メイン|サブ,レギュラー,69.4,129,5922
南-東,メイン|サブ,フロント,68.1,127,5639
南-東,メイン|サブ,レディース,66.5,124,5281
東-西,メイン,バック,70.8,138,6142
東-西,メイン,レギュラー,69.7,135,5914
東-西,メイン,フロント,68.4,132,5634
東-西,メイン,レディース,66.3,129,5179
東-西,サブ,バック,69.9,133,5923
東-西,サブ,レギュラー,68.8,131,5705
東-西,サブ,フロント,67.6,129,5443
東-西,サブ,レディース,65.6,126,5011
