Course,Green,Tee,CR,SR,Yards
眉丈台アウト-眉丈台イン,メイン,バック,78.3,142,6832
眉丈台アウト-眉丈台イン,メイン,レギュラー,74.9,133,6160
眉丈台アウト-眉丈台イン,メイン,フロント,73.6,130,5901
眉丈台アウト-眉丈台イン,メイン,レディス,70.8,123,5420
眉丈台アウト-眉丈台イン,サブ,バック,77.1,139,6694
眉丈台アウト-眉丈台イン,サブ,レギュラー,73.7,130,6030
眉丈台アウト-眉丈台イン,サブ,フロント,72.4,127,5775
眉丈台アウト-眉丈台イン,サブ,レディス,69.7,120,5228
能州台アウト-能州台イン,メイン,バック,77.3,139,6708
能州台アウト-能州台イン,メイン,レギュラー,74.2,131,6104
能州台アウト-能州台イン,メイン,フロント,72.5,127,5795
能州台アウト-能州台イン,メイン,レディス,69.8,120,5270
能州台アウト-能州台イン,サブ,バック,76.7,138,6630
能州台アウト-能州台イン,サブ,レギュラー,73.6,130,6015
能州台アウト-能州台イン,サブ,フロント,72.0,126,5703
能州台アウト-能州台イン,サブ,レディス,69.4,119,5192
