Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント(メイン),バック,74.3,132,6970
アウト-イン,ベント(メイン),レギュラー1,71.6,131,6449
アウト-イン,ベント(メイン),レギュラー2,71.0,130,6324
アウト-イン,ベント(メイン),レギュラー3,70.8,130,6290
アウト-イン,ベント(メイン),フロント,68.7,125,5836
アウト-イン,ベント(メイン),スーパーシニア1,65.5,119,5174
アウト-イン,ベント(メイン),スーパーシニア2,64.8,116,4967
アウト-イン,ベント(サブ),バック,73.3,130,6814
アウト-イン,ベント(サブ),レギュラー1,70.6,129,6293
アウト-イン,ベント(サブ),レギュラー2,69.9,129,6168
アウト-イン,ベント(サブ),レギュラー3,69.8,128,6134
アウト-イン,ベント(サブ),フロント,67.7,124,5685
アウト-イン,ベント(サブ),スーパーシニア1,64.6,116,5031
アウト-イン,ベント(サブ),スーパーシニア2,63.8,114,4824
