Course,Green,Tee,CR,SR,Yards
葛城-岩湧,ベント,バック,81.4,148,7101
葛城-岩湧,ベント,レギュラー,79.4,144,6725
葛城-岩湧,ベント,フロント,77.7,142,6515
葛城-岩湧,ベント,ゴールド,73.1,131,5594
葛城-岩湧,ベント,レディース,71.4,129,5355
葛城-岩湧,ベント,ピンク,69.7,124,4991
金剛-葛城,ベント,バック,81.1,146,7076
金剛-葛城,ベント,レギュラー,79.2,142,6736
金剛-葛城,ベント,フロント,77.4,141,6522
金剛-葛城,ベント,ゴールド,72.9,129,5602
金剛-葛城,ベント,レディース,70.7,126,5284
金剛-葛城,ベント,ピンク,69.1,119,4938
岩湧-金剛,ベント,バック,80.7,143,6973
岩湧-金剛,ベント,レギュラー,79.4,140,6729
岩湧-金剛,ベント,フロント,77.3,138,6441
岩湧-金剛,ベント,ゴールド,73.6,129,5710
岩湧-金剛,ベント,レディース,70.7,125,5273
岩湧-金剛,ベント,ピンク,69.4,120,4953
