Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,77.1,139,6777
アウト-イン,ベント,レギュラー,75.1,134,6398
アウト-イン,ベント,フロント1,72.8,128,5962
アウト-イン,ベント,フロント2,69.2,118,5251
アウト-イン,コーライ,バック,75.9,136,6560
アウト-イン,コーライ,レギュラー,73.9,131,6181
アウト-イン,コーライ,フロント1,71.6,125,5745
アウト-イン,コーライ,フロント2,68.4,116,5034
