Course,Green,Tee,CR,SR,Yards
アウト-イン,Main,バック,80.0,144,6646
アウト-イン,Main,レギュラー,77.2,136,6149
アウト-イン,Main,フロント,75.4,133,5866
アウト-イン,Main,レディース,69.9,124,4970
アウト-イン,Sub,バック,79.3,145,6501
アウト-イン,Sub,レギュラー,76.7,137,6016
アウト-イン,Sub,フロント,74.7,135,5733
アウト-イン,Sub,レディース,69.2,125,4833
