Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,70.2,126,6252
アウト-イン,ベント,レギュラー,68.2,115,5770
アウト-イン,ベント,フロント,66.4,113,5394
アウト-イン,ベント,レディース,63.2,103,4836
