Course,Green,Tee,CR,SR,Yards
ききょう-りんどう,Aグリーン,トーナメント,78.9,139,6832
ききょう-りんどう,Aグリーン,バック,77.3,135,6533
ききょう-りんどう,Aグリーン,レギュラー,75.8,132,6269
ききょう-りんどう,Aグリーン,レディース,70.6,121,5298
ききょう-りんどう,Bグリーン,トーナメント,77.3,139,6606
ききょう-りんどう,Bグリーン,バック,75.7,135,6307
ききょう-りんどう,Bグリーン,レギュラー,74.3,133,6043
ききょう-りんどう,Bグリーン,レディース,69.1,122,5074
あざみ-ききょう,Aグリーン,トーナメント,78.6,148,6783
あざみ-ききょう,Aグリーン,バック,76.8,145,6456
あざみ-ききょう,Aグリーン,レギュラー,75.4,141,6195
あざみ-ききょう,Aグリーン,レディース,71.4,133,5462
あざみ-ききょう,Bグリーン,トーナメント,76.6,139,6500
あざみ-ききょう,Bグリーン,バック,74.8,135,6173
あざみ-ききょう,Bグリーン,レギュラー,73.5,132,5912
あざみ-ききょう,Bグリーン,レディース,69.5,124,5181
りんどう-あざみ,Aグリーン,トーナメント,77.3,146,6587
りんどう-あざみ,Aグリーン,バック,75.7,143,6279
りんどう-あざみ,Aグリーン,レギュラー,74.2,140,6006
りんどう-あざみ,Aグリーン,レディース,70.0,131,5216
りんどう-あざみ,Bグリーン,トーナメント,75.5,136,6384
りんどう-あざみ,Bグリーン,バック,73.9,132,6076
りんどう-あざみ,Bグリーン,レギュラー,72.4,130,5803
りんどう-あざみ,Bグリーン,レディース,68.2,121,5017
