Course,Green,Tee,CR,SR,Yards
アウト-イン,B,バック,80.5,145,6878
アウト-イン,B,レギュラー,78.7,142,6557
アウト-イン,B,フロント,77.3,138,6321
アウト-イン,B,ゴールド,73.5,129,5690
アウト-イン,B,レディス,72.0,124,5393
アウト-イン,左,バック,80.0,147,6782
アウト-イン,左,レギュラー,78.2,141,6462
アウト-イン,左,フロント,76.7,137,6220
アウト-イン,左,ゴールド,72.9,130,5594
アウト-イン,左,レディス,71.2,126,5287
アウト-イン,右,バック,79.3,144,6689
アウト-イン,右,レギュラー,77.2,139,6365
アウト-イン,右,フロント,75.8,136,6131
アウト-イン,右,ゴールド,72.1,128,5500
アウト-イン,右,レディス,70.3,125,5206
アウト-イン,N,バック,78.7,145,6593
アウト-イン,N,レギュラー,76.8,137,6270
アウト-イン,N,フロント,75.2,136,6030
アウト-イン,N,ゴールド,71.5,128,5404
アウト-イン,N,レディス,69.7,125,5100
