Course,Green,Tee,CR,SR,Yards
北-中,メイン,黒,72.0,131,7079
北-中,メイン,青,70.8,128,6812
北-中,メイン,白,69.7,124,6573
北-中,メイン,緑,67.9,118,6093
北-中,サブ,黒,70.5,126,6756
北-中,サブ,青,69.4,123,6491
北-中,サブ,白,68.5,121,6252
北-中,サブ,緑,66.7,115,5761
中-南,メイン,黒,71.1,128,6928
中-南,メイン,青,69.7,124,6622
中-南,メイン,白,69.0,122,6436
中-南,メイン,緑,67.0,116,5916
中-南,サブ,黒,69.6,124,6572
中-南,サブ,青,68.5,121,6297
中-南,サブ,白,67.6,118,6082
中-南,サブ,緑,65.8,112,5551
南-北,メイン,黒,71.0,128,6913
南-北,メイン,青,69.7,124,6602
南-北,メイン,白,68.9,122,6405
南-北,メイン,緑,66.9,116,5899
南-北,サブ,黒,69.6,124,6592
南-北,サブ,青,68.5,121,6310
南-北,サブ,白,67.6,118,6084
南-北,サブ,緑,65.9,113,5578
