Course,Green,Tee,CR,SR,Yards
西-東,ベント,バック,77.4,140,6708
西-東,ベント,レギュラー,75.5,135,6335
西-東,ベント,フロント,74.0,131,6023
西-東,ベント,ゴールド,71.7,125,5589
西-東,ベント,レディース,70.9,123,5424
中-西,ベント,バック,77.2,139,6698
中-西,ベント,レギュラー,75.5,135,6380
中-西,ベント,フロント,74.2,131,6117
中-西,ベント,ゴールド,71.7,125,5589
中-西,ベント,レディース,70.8,123,5406
東-中,ベント,バック,77.1,139,6686
東-中,ベント,レギュラー,75.3,134,6323
東-中,ベント,フロント,73.6,130,6020
東-中,ベント,ゴールド,71.9,126,5628
東-中,ベント,レディース,70.9,123,5426
