Course,Green,Tee,CR,SR,Yards
南-東,Aグリーン,バック,80.2,143,6819
南-東,Aグリーン,レギュラー,77.6,139,6392
南-東,Aグリーン,フロント,76.3,136,6195
南-東,Aグリーン,レディース,68.7,124,4919
南-東,Bグリーン,バック,79.0,139,6668
南-東,Bグリーン,レギュラー,76.6,137,6262
南-東,Bグリーン,フロント,75.4,135,6069
南-東,Bグリーン,レディース,68.0,120,4838
西-南,Aグリーン,バック,79.7,142,6663
西-南,Aグリーン,レギュラー,77.8,137,6350
西-南,Aグリーン,フロント,76.0,135,6109
西-南,Aグリーン,レディース,69.3,124,4937
西-南,Bグリーン,バック,78.6,138,6484
西-南,Bグリーン,レギュラー,76.6,134,6171
西-南,Bグリーン,フロント,75.0,132,5930
西-南,Bグリーン,レディース,68.4,121,4827
東-西,Aグリーン,バック,78.9,141,6562
東-西,Aグリーン,レギュラー,76.6,139,6194
東-西,Aグリーン,フロント,75.3,135,5996
東-西,Aグリーン,レディース,68.8,123,4888
東-西,Bグリーン,バック,78.0,138,6466
東-西,Bグリーン,レギュラー,76.0,136,6119
東-西,Bグリーン,フロント,74.8,134,5925
東-西,Bグリーン,レディース,68.0,121,4799
