Course,Green,Tee,CR,SR,Yards
アウト-イン,メイン,バック,79.1,137,6663
アウト-イン,メイン,レギュラー,77.1,133,6291
アウト-イン,メイン,フロント1,75.4,129,6035
アウト-イン,メイン,レディース1,70.4,119,5135
アウト-イン,サブ,バック,78.3,133,6527
アウト-イン,サブ,レギュラー,76.2,131,6153
アウト-イン,サブ,フロント1,74.4,128,5898
アウト-イン,サブ,レディース1,69.3,118,5012
