Course,Green,Tee,CR,SR,Yards
大仁コースアウト-大仁コースイン,Aグリーン,バック,77.2,139,6749
大仁コースアウト-大仁コースイン,Aグリーン,レギュラー,75.3,134,6400
大仁コースアウト-大仁コースイン,Aグリーン,フロント1,69.3,118,5222
大仁コースアウト-大仁コースイン,Bグリーン,バック,75.2,134,6398
大仁コースアウト-大仁コースイン,Bグリーン,レギュラー,73.4,129,6043
大仁コースアウト-大仁コースイン,Bグリーン,フロント1,67.7,114,4863
熱海コースアウト-熱海コースイン,Aグリーン,バック,73.1,129,5924
熱海コースアウト-熱海コースイン,Aグリーン,レギュラー,71.8,125,5682
熱海コースアウト-熱海コースイン,Aグリーン,フロント1,69.4,119,5193
熱海コースアウト-熱海コースイン,Bグリーン,バック,71.4,124,5606
熱海コースアウト-熱海コースイン,Bグリーン,レギュラー,70.2,121,5364
熱海コースアウト-熱海コースイン,Bグリーン,フロント1,68.1,115,4875
